,nflId,pressure_delta,displayName
327,46127.0,0.00112450061186013,Isaiah Oliver
328,47944.0,0.0011238778766526102,Charles Omenihu
329,52641.0,0.0011192638336039403,Casey Toohill
330,47796.0,0.0011151908741549176,Christian Wilkins
331,46197.0,0.001110428831447669,Kentavius Street
332,46165.0,0.0011081325006771267,Harrison Phillips
333,44886.0,0.0011048727378078882,Chris Wormley
334,41263.0,0.0011036260612308627,Demarcus Lawrence
335,46307.0,0.0011009340717718387,Zach Sieler
336,52886.0,0.001099642596356292,Blake Lynch
337,53978.0,0.0010879049454603142,Austin Faoliu
338,52475.0,0.001087157990529044,Julian Okwara
339,53600.0,0.0010867314360387265,Daelin Hayes
340,40095.0,0.001084337247522558,Steven Means
341,34777.0,0.0010831026331731175,Steve McLendon
342,53461.0,0.001074853199236969,Joe Tryon
343,43338.0,0.0010599543630192075,Jarran Reed
344,52498.0,0.0010592260476227759,Jonathan Greenard
345,38556.0,0.0010571193897981781,Whitney Mercilus
346,43378.0,0.001053141138875591,Javon Hargrave
347,43318.0,0.0010485786290198524,Robert Nkemdiche
348,52446.0,0.00104506040483375,Yetur Gross-Matos
349,43319.0,0.0010388441832484378,Vernon Butler
350,41449.0,0.0010353579710832628,Shamar Stephen
351,41403.0,0.0010347976116283995,Devon Kennard
352,48089.0,0.001032021618791784,Malik Reed
353,35442.0,0.0010233133317036486,Gerald McCoy
354,41279.0,0.001017588694954644,Jeremiah Attaochu
355,35539.0,0.0010111563585314233,Everson Griffen
356,52468.0,0.001004400230670483,Josh Uche
357,45038.0,0.0010012882319693842,Isaac Rochell
358,35522.0,0.0009990125623508767,Corey Peters
359,43455.0,0.000997153373523582,D.J. Reader
360,46082.0,0.0009944391847433287,Daron Payne
361,41919.0,0.0009903253734621573,Zach Kerr
362,52637.0,0.0009876678269834503,James Smith-Williams
363,43436.0,0.0009726313071185392,Quinton Jefferson
364,44955.0,0.0009681223793565521,Carlos Watkins
365,43335.0,0.0009675347879718574,A'Shawn Robinson
366,43372.0,0.0009630076814665071,Jordan Jenkins
367,46249.0,0.0009628851398685609,Folorunso Fatukasi
368,46098.0,0.0009621692053198075,Taven Bryan
369,47802.0,0.0009471625666190095,Jeffery Simmons
370,53073.0,0.0009469064869718207,Teair Tart
371,39960.0,0.0009463831032018159,Star Lotulelei
372,42553.0,0.0009458210838765135,Christian Ringo
373,42346.0,0.0009456189527959822,Dante Fowler
374,34654.0,0.0009438539084428224,Jason McCourty
375,46219.0,0.0009194328479200558,Genard Avery
376,42497.0,0.0009146577873026513,Tyeler Davison
377,48247.0,0.0009096858177138163,Tim Ward
378,52539.0,0.0009079587082794243,Rashard Lawrence
379,52759.0,0.0009020988669978242,Chris Williams
380,47795.0,0.0008996513301594723,Rashan Gary
381,43298.0,0.0008991611692306994,Leonard Floyd
382,44869.0,0.0008979526677704544,Zach Cunningham
383,38619.0,0.00089624851352506,Akiem Hicks
384,52479.0,0.0008943817523750501,Justin Madubuike
385,46214.0,0.0008925241730561013,Bilal Nichols
386,52563.0,0.000888642276225102,Trevis Gipson
387,48198.0,0.0008819582507613555,Bryan Mone
388,42443.0,0.0008749583317184112,Angelo Blackson
389,47786.0,0.000864646892253107,Quinnen Williams
390,41595.0,0.0008628433304509375,Mike Pennel
391,53876.0,0.0008611434065445173,Raymond Johnson
392,53624.0,0.0008608376141241682,Roy Lopez
393,52585.0,0.0008593325246884908,Michael Danna
394,43409.0,0.000837796180194949,David Onyemata
395,43405.0,0.0008371183931821794,Hassan Ridgeway
396,43308.0,0.0008366417462558845,Shaq Lawson
397,40001.0,0.000832360522119896,Margus Hunt
398,44815.0,0.000828778394452655,Solomon Thomas
399,37308.0,0.0008242661951012879,Lawrence Guy
400,46185.0,0.000821792687950016,Dorance Armstrong
401,53900.0,0.0008175769362884138,Naquan Jones
402,44838.0,0.0008119530602364862,Takkarist McKinley
403,43497.0,0.0008111073423446053,Kamu Grugier-Hill
404,45203.0,0.0008108418358102186,Tashawn Bower
405,44871.0,0.0008098318327539201,Tanoh Kpassagnon
406,53547.0,0.0008063202399815369,Chris Rumph
407,40039.0,0.0008033652023678889,Duron Harmon
408,37841.0,0.000797533834734471,Mario Addison
409,43296.0,0.0007965433582388593,DeForest Buckner
410,43316.0,0.0007936863136704335,Kenny Clark
411,53679.0,0.000784506354868604,Khyiris Tonga
412,47900.0,0.0007836186877699379,Austin Bryant
413,53039.0,0.0007821542728551442,Azur Kamara
414,44863.0,0.0007820033700685375,DeMarcus Walker
415,43411.0,0.0007759187799110613,Andrew Billings
416,46077.0,0.0007716867675956071,Roquan Smith
417,42388.0,0.000767384403330096,Eric Kendricks
418,38551.0,0.0007560073165081042,Chandler Jones
419,40825.0,0.0007545735610237645,Benson Mayowa
420,52626.0,0.000751336932841071,Carter Coughlin
421,41239.0,0.0007485858020126271,Aaron Donald
422,41269.0,0.0007484804473095771,Kyle Van Noy
423,46269.0,0.0007472391075359337,Foyesade Oluokun
424,53053.0,0.000743028124531932,Bryce Huff
425,43388.0,0.0007426774681273633,Joe Schobert
426,47832.0,0.0007349053057363856,Ben Banogu
427,42406.0,0.0007346563707697365,Frank Clark
428,53910.0,0.0007344978114706601,Sam Kamara
429,52805.0,0.000732670588184602,Joe Gaziano
430,52650.0,0.0007277903298824199,Jonathan Garvin
431,37097.0,0.0007205075723565971,Cameron Jordan
432,42444.0,0.0007100827484456855,Trey Flowers
433,52492.0,0.0007077138999824611,Terrell Lewis
434,48462.0,0.0006978003445086125,Kevin Strong
435,43358.0,0.0006935980623599756,Yannick Ngakoue
436,47878.0,0.000692633804232111,Oshane Ximines
437,39976.0,0.0006926119507738319,Alec Ogletree
438,46229.0,0.0006918249276483356,Ogbonnia Okoronkwo
439,46232.0,0.0006825183042995218,Tim Settle
440,44892.0,0.0006781351866292052,Tarell Basham
441,43791.0,0.000674075342350999,Morgan Fox
442,42826.0,0.0006629513373982159,DeShawn Williams
443,53479.0,0.0006608940833822,Azeez Ojulari
444,53930.0,0.0006576190665146439,Andre Mintze
445,38544.0,0.0006553898534335812,Michael Brockers
446,47848.0,0.0006509416361807167,Zach Allen
447,44944.0,0.0006501028187388602,Deatrich Wise
448,46156.0,0.0006405554821631378,Arden Key
449,44867.0,0.0006381467884703825,Dalvin Tomlinson
450,52792.0,0.0006367964436530633,Tershawn Wharton
451,41786.0,0.0006230461641081067,Kerry Hyder
452,52448.0,0.0006223274718243443,Ross Blacklock
453,52587.0,0.0006138308565519936,Bradlee Anae
454,52971.0,0.0005934902443001555,Jamir Jones
455,46138.0,0.0005923614902024422,B.J. Hill
456,46199.0,0.0005899244844570757,Josh Sweat
457,53546.0,0.0005896276923466658,Bobby Brown
458,53620.0,0.0005800724533353505,Tarron Jackson
459,44877.0,0.0005736174773806463,Larry Ogunjobi
460,52592.0,0.0005732302075634856,Bravvion Roy
461,41336.0,0.000570984807049943,Justin Ellis
462,43775.0,0.0005670546880857122,Romeo Okwara
463,39997.0,0.0005669787346002456,Johnathan Hankins
464,44880.0,0.0005668707353692932,Dawuane Smoot
465,41249.0,0.0005576868081996488,Dee Ford
466,40074.0,0.0005512080880139667,William Gholston
467,47890.0,0.0005481669113258162,Anthony Nelson
468,47799.0,0.0005323989863838353,Brian Burns
469,43352.0,0.0005316308422933315,Adam Gotsis
470,46144.0,0.0005276026299916449,Derrick Nnadi
471,42375.0,0.0005247825595269686,Malcom Brown
472,52578.0,0.0005204367178178908,Broderick Washington
473,44859.0,0.0005204120221242078,Tyus Bowser
474,47811.0,0.0005167227087485462,Jerry Tillery
475,35485.0,0.0005024770275814615,Linval Joseph
476,46171.0,0.0005005733326129679,Jalyn Holmes
477,52665.0,0.0004932035460664862,Malcolm Roach
478,42395.0,0.00048534052573570086,Jordan Phillips
479,48145.0,0.00046735271478177856,Wyatt Ray
480,40042.0,0.00044490000892397953,Brandon Williams
481,43426.0,0.00044446412949351855,Dean Lowry
482,53533.0,0.0004399096163091689,Brandon Stephens
483,44938.0,0.00043949021768337356,Samson Ebukam
484,43321.0,0.00043684856664890986,Emmanuel Ogbah
485,45011.0,0.0004366393592961847,D.J. Jones
486,35449.0,0.00043428738861268104,Tyson Alualu
