,nflId,pressure_delta,displayName
485,43361.0,-0.00025269307696932,Jonathan Bullard
486,52496.0,-0.0002930634541256705,Jordan Elliott
487,48544.0,-0.0003284641729015599,Shy Tuttle
488,41722.0,-0.0003873697802724489,Josh Mauro
489,52932.0,-0.00038795437936263227,Ladarius Hamilton
490,45021.0,-0.00041788048347997375,Rudy Ford
491,42031.0,-0.00041883470872137877,Denico Autry
492,46221.0,-0.00043106672265910695,Dane Cruikshank
493,40688.0,-0.000448803870905926,A.J. Bouye
494,47975.0,-0.00045139147824374765,Isaiah Buggs
495,53573.0,-0.0005249087513971585,Joshua Kaindoh
496,41464.0,-0.0005269530906300939,Shelby Harris
497,47844.0,-0.0005844713647483735,Taylor Rapp
498,37112.0,-0.0005885325064483882,Jabaal Sheard
499,46117.0,-0.0006186642636599409,Uchenna Nwosu
500,53540.0,-0.0006266910381344935,Cameron Sample
501,46121.0,-0.0006366779521211094,Kemoko Turay
502,46105.0,-0.0006666598413015845,Shaquille Leonard
503,46672.0,-0.0006815962351458121,Tavierre Thomas
504,45395.0,-0.0006893016461083888,Arthur Maulet
505,45414.0,-0.0007385921902329194,Eli Ankou
506,45063.0,-0.0007479449725008842,Pat O'Connor
507,53935.0,-0.0008253660038917768,Darius Hodge
508,52979.0,-0.0008384418221700654,Chauncey Rivers
509,53483.0,-0.0008422929342824133,Dayo Odeyingbo
510,52518.0,-0.0008622357512019091,Darnay Holmes
511,43533.0,-0.0008959328769916421,Jayron Kearse
512,53675.0,-0.0009418126662319379,Shaka Toney
513,43354.0,-0.0009708620560586203,Carl Nassib
514,53612.0,-0.0009835353337421583,Avery Williams
515,42116.0,-0.0010802549031242966,Adrian Phillips
516,47810.0,-0.0010889658609637618,Johnathan Abram
517,53445.0,-0.001157243886426329,Zaven Collins
518,52538.0,-0.0013850138099969242,James Lynch
519,43294.0,-0.001417866113347277,Jalen Ramsey
520,52830.0,-0.0014231851634487324,Eric Banks
521,52829.0,-0.0014899357745991153,Breiden Fehoko
522,46162.0,-0.0015247766875459284,Ronnie Harrison
523,53490.0,-0.0015792307650953493,Carlos Basham
524,52887.0,-0.0016018774807092656,David Moa
525,44968.0,-0.0016769470722834948,Jayon Brown
526,46209.0,-0.001677007625726768,Maurice Hurst
527,46088.0,-0.0017406253449282385,Leighton Vander Esch
528,52586.0,-0.0017731003129078599,Justin Strnad
529,53051.0,-0.0018095227239465078,Javelin Guidry
530,47891.0,-0.0018455962512665233,Julian Love
531,43343.0,-0.0023422145405580263,Mackensie Alexander
532,44851.0,-0.0026111017617834243,Marcus Maye
533,53674.0,-0.0028608949702557786,Tre Norwood
534,37778.0,-0.0030067054652560253,Josh Bynes
